DateTime,DATE,TIME,O3,ND,SD,F
2022-01-15 07:00:00,2022-01-15,07:00:00,0.93,60.0,0.39,1
2022-01-15 08:00:00,2022-01-15,08:00:00,5.59,60.0,2.82,1
2022-01-15 09:00:00,2022-01-15,09:00:00,10.09,60.0,0.64,1
2022-01-15 10:00:00,2022-01-15,10:00:00,10.67,60.0,1.63,1
2022-01-15 11:00:00,2022-01-15,11:00:00,8.23,60.0,1.07,1
2022-01-15 12:00:00,2022-01-15,12:00:00,10.03,60.0,0.9,1
2022-01-15 13:00:00,2022-01-15,13:00:00,9.87,60.0,1.21,1
2022-01-15 14:00:00,2022-01-15,14:00:00,11.6,60.0,0.61,1
2022-01-15 15:00:00,2022-01-15,15:00:00,10.95,60.0,2.52,1
2022-01-15 16:00:00,2022-01-15,16:00:00,13.62,60.0,0.45,1
2022-01-15 17:00:00,2022-01-15,17:00:00,12.59,60.0,0.83,1
2022-01-15 18:00:00,2022-01-15,18:00:00,11.37,60.0,1.29,1
2022-01-15 19:00:00,2022-01-15,19:00:00,12.82,60.0,0.89,1
2022-01-15 20:00:00,2022-01-15,20:00:00,12.88,60.0,0.62,0
2022-01-15 21:00:00,2022-01-15,21:00:00,12.83,60.0,0.24,0
2022-01-15 22:00:00,2022-01-15,22:00:00,12.42,60.0,0.23,0
2022-01-15 23:00:00,2022-01-15,23:00:00,12.57,60.0,0.24,0
2022-01-16 00:00:00,2022-01-16,00:00:00,12.25,60.0,0.44,0
2022-01-16 01:00:00,2022-01-16,01:00:00,13.57,60.0,0.59,1
2022-01-16 02:00:00,2022-01-16,02:00:00,14.16,60.0,0.18,1
2022-01-16 03:00:00,2022-01-16,03:00:00,14.23,60.0,0.15,1
2022-01-16 04:00:00,2022-01-16,04:00:00,14.35,60.0,0.18,1
2022-01-16 05:00:00,2022-01-16,05:00:00,14.54,60.0,0.2,1
2022-01-16 06:00:00,2022-01-16,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-16 07:00:00,2022-01-16,07:00:00,11.93,60.0,0.54,1
2022-01-16 08:00:00,2022-01-16,08:00:00,11.19,60.0,0.16,1
2022-01-16 09:00:00,2022-01-16,09:00:00,11.24,60.0,0.14,1
2022-01-16 10:00:00,2022-01-16,10:00:00,11.18,60.0,0.16,1
2022-01-16 11:00:00,2022-01-16,11:00:00,10.93,60.0,0.15,1
2022-01-16 12:00:00,2022-01-16,12:00:00,11.04,60.0,0.27,1
2022-01-16 13:00:00,2022-01-16,13:00:00,11.16,60.0,0.18,1
2022-01-16 14:00:00,2022-01-16,14:00:00,11.21,60.0,0.21,1
2022-01-16 15:00:00,2022-01-16,15:00:00,11.16,60.0,0.19,1
2022-01-16 16:00:00,2022-01-16,16:00:00,11.06,60.0,0.24,1
2022-01-16 17:00:00,2022-01-16,17:00:00,10.94,60.0,0.25,1
2022-01-16 18:00:00,2022-01-16,18:00:00,10.81,60.0,0.28,1
2022-01-16 19:00:00,2022-01-16,19:00:00,10.73,46.0,0.3,0
2022-01-16 20:00:00,2022-01-16,20:00:00,11.84,55.0,0.33,0
2022-01-16 21:00:00,2022-01-16,21:00:00,11.89,57.0,0.2,0
2022-01-16 22:00:00,2022-01-16,22:00:00,11.49,43.0,0.19,0
2022-01-16 23:00:00,2022-01-16,23:00:00,11.63,50.0,0.25,0
2022-01-17 00:00:00,2022-01-17,00:00:00,11.18,59.0,0.32,0
2022-01-17 01:00:00,2022-01-17,01:00:00,11.1,60.0,0.42,0
2022-01-17 02:00:00,2022-01-17,02:00:00,11.12,56.0,0.24,0
2022-01-17 03:00:00,2022-01-17,03:00:00,11.3,60.0,0.19,0
2022-01-17 04:00:00,2022-01-17,04:00:00,11.26,60.0,0.15,0
2022-01-17 05:00:00,2022-01-17,05:00:00,11.44,60.0,0.12,0
2022-01-17 06:00:00,2022-01-17,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-17 07:00:00,2022-01-17,07:00:00,11.12,60.0,0.12,0
2022-01-17 08:00:00,2022-01-17,08:00:00,11.25,60.0,0.13,0
2022-01-17 09:00:00,2022-01-17,09:00:00,11.34,60.0,0.14,0
2022-01-17 10:00:00,2022-01-17,10:00:00,11.35,60.0,0.19,0
2022-01-17 11:00:00,2022-01-17,11:00:00,11.29,60.0,0.12,0
2022-01-17 12:00:00,2022-01-17,12:00:00,11.19,59.0,0.12,0
2022-01-17 13:00:00,2022-01-17,13:00:00,11.32,60.0,0.18,0
2022-01-17 14:00:00,2022-01-17,14:00:00,11.35,60.0,0.19,0
2022-01-17 15:00:00,2022-01-17,15:00:00,11.72,60.0,0.18,0
2022-01-17 16:00:00,2022-01-17,16:00:00,12.12,60.0,0.54,0
2022-01-17 17:00:00,2022-01-17,17:00:00,13.16,60.0,0.22,0
2022-01-17 18:00:00,2022-01-17,18:00:00,12.79,60.0,0.14,0
2022-01-17 19:00:00,2022-01-17,19:00:00,12.48,60.0,0.24,0
2022-01-17 20:00:00,2022-01-17,20:00:00,12.17,59.0,0.16,0
2022-01-17 21:00:00,2022-01-17,21:00:00,11.69,59.0,0.16,0
2022-01-17 22:00:00,2022-01-17,22:00:00,11.44,60.0,0.12,0
2022-01-17 23:00:00,2022-01-17,23:00:00,11.33,60.0,0.14,0
2022-01-18 00:00:00,2022-01-18,00:00:00,11.28,60.0,0.14,0
2022-01-18 01:00:00,2022-01-18,01:00:00,11.18,60.0,0.13,0
2022-01-18 02:00:00,2022-01-18,02:00:00,11.08,60.0,0.12,0
2022-01-18 03:00:00,2022-01-18,03:00:00,11.04,57.0,0.12,0
2022-01-18 04:00:00,2022-01-18,04:00:00,11.02,60.0,0.13,0
2022-01-18 05:00:00,2022-01-18,05:00:00,11.1,60.0,0.16,0
2022-01-18 06:00:00,2022-01-18,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-18 07:00:00,2022-01-18,07:00:00,11.28,60.0,0.13,0
2022-01-18 08:00:00,2022-01-18,08:00:00,11.49,60.0,0.19,0
2022-01-18 09:00:00,2022-01-18,09:00:00,12.02,60.0,0.13,0
2022-01-18 10:00:00,2022-01-18,10:00:00,12.22,60.0,0.19,0
2022-01-18 11:00:00,2022-01-18,11:00:00,12.12,60.0,0.14,0
2022-01-18 12:00:00,2022-01-18,12:00:00,12.1,60.0,0.13,0
2022-01-18 13:00:00,2022-01-18,13:00:00,11.84,60.0,0.14,0
2022-01-18 14:00:00,2022-01-18,14:00:00,11.68,60.0,0.14,0
2022-01-18 15:00:00,2022-01-18,15:00:00,11.78,60.0,0.15,0
2022-01-18 16:00:00,2022-01-18,16:00:00,11.76,60.0,0.18,0
2022-01-18 17:00:00,2022-01-18,17:00:00,11.44,60.0,0.17,0
2022-01-18 18:00:00,2022-01-18,18:00:00,11.23,60.0,0.17,0
2022-01-18 19:00:00,2022-01-18,19:00:00,11.61,60.0,0.19,0
2022-01-18 20:00:00,2022-01-18,20:00:00,11.83,60.0,0.21,0
2022-01-18 21:00:00,2022-01-18,21:00:00,11.93,60.0,0.16,0
2022-01-18 22:00:00,2022-01-18,22:00:00,11.68,60.0,0.17,0
2022-01-18 23:00:00,2022-01-18,23:00:00,11.81,60.0,0.23,0
2022-01-19 00:00:00,2022-01-19,00:00:00,12.3,60.0,0.21,0
2022-01-19 01:00:00,2022-01-19,01:00:00,12.81,60.0,0.28,0
2022-01-19 02:00:00,2022-01-19,02:00:00,13.17,60.0,0.36,0
2022-01-19 03:00:00,2022-01-19,03:00:00,13.59,60.0,0.13,0
2022-01-19 04:00:00,2022-01-19,04:00:00,13.63,60.0,0.15,0
2022-01-19 05:00:00,2022-01-19,05:00:00,13.49,60.0,0.15,0
2022-01-19 06:00:00,2022-01-19,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-19 07:00:00,2022-01-19,07:00:00,13.84,60.0,0.14,0
2022-01-19 08:00:00,2022-01-19,08:00:00,13.48,60.0,0.26,0
2022-01-19 09:00:00,2022-01-19,09:00:00,13.47,60.0,0.23,0
2022-01-19 10:00:00,2022-01-19,10:00:00,13.49,60.0,0.15,0
2022-01-19 11:00:00,2022-01-19,11:00:00,13.43,60.0,0.14,0
2022-01-19 12:00:00,2022-01-19,12:00:00,13.52,60.0,0.12,0
2022-01-19 13:00:00,2022-01-19,13:00:00,13.69,60.0,0.12,0
2022-01-19 14:00:00,2022-01-19,14:00:00,13.39,60.0,0.3,0
2022-01-19 15:00:00,2022-01-19,15:00:00,13.13,60.0,0.24,0
2022-01-19 16:00:00,2022-01-19,16:00:00,13.25,60.0,0.16,0
2022-01-19 17:00:00,2022-01-19,17:00:00,13.2,60.0,0.17,0
2022-01-19 18:00:00,2022-01-19,18:00:00,13.16,60.0,0.15,0
2022-01-19 19:00:00,2022-01-19,19:00:00,12.89,60.0,0.35,0
2022-01-19 20:00:00,2022-01-19,20:00:00,12.93,60.0,0.24,0
2022-01-19 21:00:00,2022-01-19,21:00:00,13.01,60.0,0.22,0
2022-01-19 22:00:00,2022-01-19,22:00:00,12.41,59.0,0.35,0
2022-01-19 23:00:00,2022-01-19,23:00:00,12.63,60.0,0.38,0
2022-01-20 00:00:00,2022-01-20,00:00:00,12.52,60.0,0.28,0
2022-01-20 01:00:00,2022-01-20,01:00:00,12.41,60.0,0.16,0
2022-01-20 02:00:00,2022-01-20,02:00:00,11.43,60.0,1.73,0
2022-01-20 03:00:00,2022-01-20,03:00:00,9.03,56.0,3.23,0
2022-01-20 04:00:00,2022-01-20,04:00:00,10.25,60.0,0.65,1
2022-01-20 05:00:00,2022-01-20,05:00:00,1.71,60.0,2.17,1
2022-01-20 06:00:00,2022-01-20,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-20 07:00:00,2022-01-20,07:00:00,0.82,60.0,0.25,1
2022-01-20 08:00:00,2022-01-20,08:00:00,1.41,60.0,0.9,1
2022-01-20 09:00:00,2022-01-20,09:00:00,3.87,60.0,0.65,1
2022-01-20 10:00:00,2022-01-20,10:00:00,5.31,60.0,0.33,1
2022-01-20 11:00:00,2022-01-20,11:00:00,7.12,60.0,0.78,1
2022-01-20 12:00:00,2022-01-20,12:00:00,9.13,60.0,1.29,1
2022-01-20 13:00:00,2022-01-20,13:00:00,10.32,60.0,0.39,1
2022-01-20 14:00:00,2022-01-20,14:00:00,11.73,60.0,0.51,1
2022-01-20 15:00:00,2022-01-20,15:00:00,13.34,60.0,0.44,1
2022-01-20 16:00:00,2022-01-20,16:00:00,16.07,60.0,1.34,1
2022-01-20 17:00:00,2022-01-20,17:00:00,17.41,60.0,0.61,1
2022-01-20 18:00:00,2022-01-20,18:00:00,16.75,60.0,0.79,1
2022-01-20 19:00:00,2022-01-20,19:00:00,14.89,60.0,1.28,1
2022-01-20 20:00:00,2022-01-20,20:00:00,14.27,60.0,0.63,1
2022-01-20 21:00:00,2022-01-20,21:00:00,15.04,60.0,0.55,1
2022-01-20 22:00:00,2022-01-20,22:00:00,16.61,58.0,0.6,0
2022-01-20 23:00:00,2022-01-20,23:00:00,15.82,60.0,1.99,0
2022-01-21 00:00:00,2022-01-21,00:00:00,14.34,60.0,0.38,1
2022-01-21 01:00:00,2022-01-21,01:00:00,13.91,43.0,0.63,0
2022-01-21 02:00:00,2022-01-21,02:00:00,13.3,60.0,0.24,1
2022-01-21 03:00:00,2022-01-21,03:00:00,12.7,60.0,0.26,1
2022-01-21 04:00:00,2022-01-21,04:00:00,12.23,47.0,0.34,0
2022-01-21 05:00:00,2022-01-21,05:00:00,11.83,60.0,0.49,1
2022-01-21 06:00:00,2022-01-21,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-21 07:00:00,2022-01-21,07:00:00,10.21,60.0,0.51,1
2022-01-21 08:00:00,2022-01-21,08:00:00,10.1,60.0,0.34,1
2022-01-21 09:00:00,2022-01-21,09:00:00,8.68,60.0,0.74,1
2022-01-21 10:00:00,2022-01-21,10:00:00,8.65,60.0,0.35,1
2022-01-21 11:00:00,2022-01-21,11:00:00,7.96,60.0,0.26,1
2022-01-21 12:00:00,2022-01-21,12:00:00,10.09,60.0,1.3,1
2022-01-21 13:00:00,2022-01-21,13:00:00,12.74,60.0,0.57,1
2022-01-21 14:00:00,2022-01-21,14:00:00,14.3,60.0,1.47,1
2022-01-21 15:00:00,2022-01-21,15:00:00,-9999999.9,0.0,-999.99,2
2022-01-21 16:00:00,2022-01-21,16:00:00,-9999999.9,0.0,-999.99,2
2022-01-21 17:00:00,2022-01-21,17:00:00,13.47,46.0,0.28,0
2022-01-21 18:00:00,2022-01-21,18:00:00,13.45,55.0,0.25,0
2022-01-21 19:00:00,2022-01-21,19:00:00,13.48,56.0,0.32,0
2022-01-21 20:00:00,2022-01-21,20:00:00,12.77,60.0,0.53,1
2022-01-21 21:00:00,2022-01-21,21:00:00,12.04,60.0,0.38,1
2022-01-21 22:00:00,2022-01-21,22:00:00,12.71,60.0,0.21,1
2022-01-21 23:00:00,2022-01-21,23:00:00,12.72,60.0,0.23,1
2022-01-22 00:00:00,2022-01-22,00:00:00,11.7,60.0,1.43,1
2022-01-22 01:00:00,2022-01-22,01:00:00,12.91,60.0,0.25,1
2022-01-22 02:00:00,2022-01-22,02:00:00,12.57,60.0,1.22,1
2022-01-22 03:00:00,2022-01-22,03:00:00,10.36,60.0,2.77,1
2022-01-22 04:00:00,2022-01-22,04:00:00,10.25,60.0,0.51,1
2022-01-22 05:00:00,2022-01-22,05:00:00,9.77,60.0,1.14,1
2022-01-22 06:00:00,2022-01-22,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-22 07:00:00,2022-01-22,07:00:00,11.19,60.0,2.07,0
2022-01-22 08:00:00,2022-01-22,08:00:00,14.71,60.0,0.57,0
2022-01-22 09:00:00,2022-01-22,09:00:00,13.63,53.0,0.31,0
2022-01-22 10:00:00,2022-01-22,10:00:00,13.16,52.0,0.31,0
2022-01-22 11:00:00,2022-01-22,11:00:00,13.44,60.0,0.25,0
2022-01-22 12:00:00,2022-01-22,12:00:00,12.36,60.0,0.58,1
2022-01-22 13:00:00,2022-01-22,13:00:00,12.39,60.0,0.28,1
2022-01-22 14:00:00,2022-01-22,14:00:00,12.53,60.0,0.27,1
2022-01-22 15:00:00,2022-01-22,15:00:00,11.71,60.0,1.47,1
2022-01-22 16:00:00,2022-01-22,16:00:00,12.0,60.0,0.55,1
2022-01-22 17:00:00,2022-01-22,17:00:00,12.66,60.0,0.51,1
2022-01-22 18:00:00,2022-01-22,18:00:00,12.18,60.0,0.45,1
2022-01-22 19:00:00,2022-01-22,19:00:00,13.02,60.0,0.61,1
2022-01-22 20:00:00,2022-01-22,20:00:00,12.94,60.0,0.29,1
2022-01-22 21:00:00,2022-01-22,21:00:00,12.78,60.0,0.44,1
2022-01-22 22:00:00,2022-01-22,22:00:00,13.05,60.0,0.27,1
2022-01-22 23:00:00,2022-01-22,23:00:00,12.7,60.0,0.28,1
2022-01-23 00:00:00,2022-01-23,00:00:00,11.88,60.0,0.37,1
2022-01-23 01:00:00,2022-01-23,01:00:00,11.77,60.0,0.46,1
2022-01-23 02:00:00,2022-01-23,02:00:00,12.33,60.0,0.22,1
2022-01-23 03:00:00,2022-01-23,03:00:00,11.68,60.0,0.63,1
2022-01-23 04:00:00,2022-01-23,04:00:00,9.68,60.0,0.82,1
2022-01-23 05:00:00,2022-01-23,05:00:00,6.7,60.0,0.91,1
2022-01-23 06:00:00,2022-01-23,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-23 07:00:00,2022-01-23,07:00:00,10.72,60.0,0.4,1
2022-01-23 08:00:00,2022-01-23,08:00:00,10.0,60.0,0.62,1
2022-01-23 09:00:00,2022-01-23,09:00:00,10.5,60.0,0.54,1
2022-01-23 10:00:00,2022-01-23,10:00:00,10.67,60.0,0.28,1
2022-01-23 11:00:00,2022-01-23,11:00:00,10.19,60.0,0.43,1
2022-01-23 12:00:00,2022-01-23,12:00:00,10.56,60.0,0.32,1
2022-01-23 13:00:00,2022-01-23,13:00:00,11.46,60.0,0.51,1
2022-01-23 14:00:00,2022-01-23,14:00:00,12.22,60.0,0.55,1
2022-01-23 15:00:00,2022-01-23,15:00:00,12.46,60.0,0.72,1
2022-01-23 16:00:00,2022-01-23,16:00:00,13.36,60.0,0.41,1
2022-01-23 17:00:00,2022-01-23,17:00:00,14.01,60.0,0.26,1
2022-01-23 18:00:00,2022-01-23,18:00:00,14.28,60.0,0.43,1
2022-01-23 19:00:00,2022-01-23,19:00:00,13.52,60.0,1.31,1
2022-01-23 20:00:00,2022-01-23,20:00:00,14.78,60.0,0.47,1
2022-01-23 21:00:00,2022-01-23,21:00:00,13.44,60.0,0.37,0
2022-01-23 22:00:00,2022-01-23,22:00:00,12.81,60.0,0.24,0
2022-01-23 23:00:00,2022-01-23,23:00:00,12.22,57.0,0.31,0
2022-01-24 00:00:00,2022-01-24,00:00:00,7.48,60.0,2.64,1
2022-01-24 01:00:00,2022-01-24,01:00:00,6.91,60.0,4.75,1
2022-01-24 02:00:00,2022-01-24,02:00:00,11.81,59.0,0.51,0
2022-01-24 03:00:00,2022-01-24,03:00:00,13.45,60.0,0.27,0
2022-01-24 04:00:00,2022-01-24,04:00:00,13.89,60.0,0.16,0
2022-01-24 05:00:00,2022-01-24,05:00:00,13.87,60.0,0.18,0
2022-01-24 06:00:00,2022-01-24,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-24 07:00:00,2022-01-24,07:00:00,14.01,60.0,0.18,0
2022-01-24 08:00:00,2022-01-24,08:00:00,13.74,60.0,0.21,0
2022-01-24 09:00:00,2022-01-24,09:00:00,13.57,60.0,0.17,0
2022-01-24 10:00:00,2022-01-24,10:00:00,13.38,60.0,0.25,0
2022-01-24 11:00:00,2022-01-24,11:00:00,13.68,60.0,0.21,0
2022-01-24 12:00:00,2022-01-24,12:00:00,13.66,60.0,0.15,0
2022-01-24 13:00:00,2022-01-24,13:00:00,13.14,59.0,0.38,0
2022-01-24 14:00:00,2022-01-24,14:00:00,12.98,60.0,0.29,0
2022-01-24 15:00:00,2022-01-24,15:00:00,13.18,60.0,0.29,0
2022-01-24 16:00:00,2022-01-24,16:00:00,12.81,60.0,0.32,1
2022-01-24 17:00:00,2022-01-24,17:00:00,12.27,60.0,1.23,1
2022-01-24 18:00:00,2022-01-24,18:00:00,12.75,44.0,1.0,1
2022-01-24 19:00:00,2022-01-24,19:00:00,12.45,59.0,0.41,0
2022-01-24 20:00:00,2022-01-24,20:00:00,13.08,60.0,0.29,0
2022-01-24 21:00:00,2022-01-24,21:00:00,13.53,58.0,0.16,0
2022-01-24 22:00:00,2022-01-24,22:00:00,13.54,60.0,0.19,0
2022-01-24 23:00:00,2022-01-24,23:00:00,13.73,60.0,0.3,0
2022-01-25 00:00:00,2022-01-25,00:00:00,13.67,60.0,0.2,0
2022-01-25 01:00:00,2022-01-25,01:00:00,13.52,60.0,0.19,0
2022-01-25 02:00:00,2022-01-25,02:00:00,13.42,60.0,0.34,0
2022-01-25 03:00:00,2022-01-25,03:00:00,14.0,60.0,0.23,0
2022-01-25 04:00:00,2022-01-25,04:00:00,14.41,60.0,0.19,0
2022-01-25 05:00:00,2022-01-25,05:00:00,14.14,59.0,0.25,0
2022-01-25 06:00:00,2022-01-25,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-25 07:00:00,2022-01-25,07:00:00,13.98,60.0,0.36,0
2022-01-25 08:00:00,2022-01-25,08:00:00,14.32,60.0,0.19,0
2022-01-25 09:00:00,2022-01-25,09:00:00,14.36,60.0,0.14,0
2022-01-25 10:00:00,2022-01-25,10:00:00,14.32,60.0,0.16,0
2022-01-25 11:00:00,2022-01-25,11:00:00,13.69,59.0,0.4,0
2022-01-25 12:00:00,2022-01-25,12:00:00,13.23,60.0,0.23,0
2022-01-25 13:00:00,2022-01-25,13:00:00,12.53,60.0,0.26,0
2022-01-25 14:00:00,2022-01-25,14:00:00,11.82,60.0,0.13,0
2022-01-25 15:00:00,2022-01-25,15:00:00,11.87,60.0,0.15,0
2022-01-25 16:00:00,2022-01-25,16:00:00,11.72,60.0,0.15,0
2022-01-25 17:00:00,2022-01-25,17:00:00,11.84,60.0,0.18,0
2022-01-25 18:00:00,2022-01-25,18:00:00,12.15,60.0,0.17,0
2022-01-25 19:00:00,2022-01-25,19:00:00,11.8,60.0,0.25,0
2022-01-25 20:00:00,2022-01-25,20:00:00,11.67,60.0,0.18,0
2022-01-25 21:00:00,2022-01-25,21:00:00,11.67,60.0,0.18,0
2022-01-25 22:00:00,2022-01-25,22:00:00,11.74,60.0,0.16,0
2022-01-25 23:00:00,2022-01-25,23:00:00,12.16,60.0,0.19,0
2022-01-26 00:00:00,2022-01-26,00:00:00,12.18,60.0,0.14,0
2022-01-26 01:00:00,2022-01-26,01:00:00,12.02,60.0,0.15,0
2022-01-26 02:00:00,2022-01-26,02:00:00,11.99,60.0,0.17,0
2022-01-26 03:00:00,2022-01-26,03:00:00,11.85,60.0,0.17,0
2022-01-26 04:00:00,2022-01-26,04:00:00,11.79,60.0,0.16,0
2022-01-26 05:00:00,2022-01-26,05:00:00,12.05,60.0,0.31,0
2022-01-26 06:00:00,2022-01-26,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-26 07:00:00,2022-01-26,07:00:00,13.52,60.0,0.21,0
2022-01-26 08:00:00,2022-01-26,08:00:00,13.7,59.0,0.42,0
2022-01-26 09:00:00,2022-01-26,09:00:00,11.2,60.0,1.67,1
2022-01-26 10:00:00,2022-01-26,10:00:00,7.65,60.0,1.48,1
2022-01-26 11:00:00,2022-01-26,11:00:00,7.6,60.0,1.44,1
2022-01-26 12:00:00,2022-01-26,12:00:00,9.26,60.0,1.09,1
2022-01-26 13:00:00,2022-01-26,13:00:00,12.17,60.0,1.56,1
2022-01-26 14:00:00,2022-01-26,14:00:00,14.73,60.0,0.19,0
2022-01-26 15:00:00,2022-01-26,15:00:00,14.59,60.0,0.21,0
2022-01-26 16:00:00,2022-01-26,16:00:00,14.03,60.0,0.14,0
2022-01-26 17:00:00,2022-01-26,17:00:00,13.78,60.0,0.2,0
2022-01-26 18:00:00,2022-01-26,18:00:00,13.42,60.0,0.19,0
2022-01-26 19:00:00,2022-01-26,19:00:00,13.1,60.0,0.2,0
2022-01-26 20:00:00,2022-01-26,20:00:00,12.71,60.0,0.14,0
2022-01-26 21:00:00,2022-01-26,21:00:00,12.48,60.0,0.14,0
2022-01-26 22:00:00,2022-01-26,22:00:00,12.14,60.0,0.14,0
2022-01-26 23:00:00,2022-01-26,23:00:00,11.73,60.0,0.18,0
2022-01-27 00:00:00,2022-01-27,00:00:00,11.15,60.0,0.19,0
2022-01-27 01:00:00,2022-01-27,01:00:00,10.98,60.0,0.15,0
2022-01-27 02:00:00,2022-01-27,02:00:00,10.9,59.0,0.13,0
2022-01-27 03:00:00,2022-01-27,03:00:00,10.97,60.0,0.13,0
2022-01-27 04:00:00,2022-01-27,04:00:00,10.87,60.0,0.13,0
2022-01-27 05:00:00,2022-01-27,05:00:00,10.9,59.0,0.13,0
2022-01-27 06:00:00,2022-01-27,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-27 07:00:00,2022-01-27,07:00:00,10.96,60.0,0.14,0
2022-01-27 08:00:00,2022-01-27,08:00:00,10.78,60.0,0.15,0
2022-01-27 09:00:00,2022-01-27,09:00:00,10.65,60.0,0.16,0
2022-01-27 10:00:00,2022-01-27,10:00:00,10.35,60.0,0.17,0
2022-01-27 11:00:00,2022-01-27,11:00:00,10.12,58.0,0.14,0
2022-01-27 12:00:00,2022-01-27,12:00:00,10.11,60.0,0.14,0
2022-01-27 13:00:00,2022-01-27,13:00:00,10.04,60.0,0.11,0
2022-01-27 14:00:00,2022-01-27,14:00:00,9.97,60.0,0.13,0
2022-01-27 15:00:00,2022-01-27,15:00:00,10.07,60.0,0.12,0
2022-01-27 16:00:00,2022-01-27,16:00:00,10.04,60.0,0.14,0
2022-01-27 17:00:00,2022-01-27,17:00:00,10.03,60.0,0.13,0
2022-01-27 18:00:00,2022-01-27,18:00:00,10.14,60.0,0.11,0
2022-01-27 19:00:00,2022-01-27,19:00:00,10.02,60.0,0.14,0
2022-01-27 20:00:00,2022-01-27,20:00:00,9.98,60.0,0.13,0
2022-01-27 21:00:00,2022-01-27,21:00:00,9.77,60.0,0.14,0
2022-01-27 22:00:00,2022-01-27,22:00:00,9.52,60.0,0.19,0
2022-01-27 23:00:00,2022-01-27,23:00:00,8.98,51.0,0.3,0
2022-01-28 00:00:00,2022-01-28,00:00:00,8.75,46.0,0.21,0
2022-01-28 01:00:00,2022-01-28,01:00:00,9.14,60.0,0.37,1
2022-01-28 02:00:00,2022-01-28,02:00:00,9.14,44.0,0.18,0
2022-01-28 03:00:00,2022-01-28,03:00:00,4.01,60.0,3.46,1
2022-01-28 04:00:00,2022-01-28,04:00:00,8.32,46.0,0.8,0
2022-01-28 05:00:00,2022-01-28,05:00:00,8.82,56.0,0.29,0
2022-01-28 06:00:00,2022-01-28,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-28 07:00:00,2022-01-28,07:00:00,9.09,60.0,0.81,1
2022-01-28 08:00:00,2022-01-28,08:00:00,8.49,60.0,0.94,1
2022-01-28 09:00:00,2022-01-28,09:00:00,8.55,60.0,0.48,1
2022-01-28 10:00:00,2022-01-28,10:00:00,8.17,60.0,0.48,1
2022-01-28 11:00:00,2022-01-28,11:00:00,8.53,60.0,0.34,1
2022-01-28 12:00:00,2022-01-28,12:00:00,8.58,60.0,0.22,1
2022-01-28 13:00:00,2022-01-28,13:00:00,7.76,60.0,0.95,1
2022-01-28 14:00:00,2022-01-28,14:00:00,8.1,60.0,0.47,1
2022-01-28 15:00:00,2022-01-28,15:00:00,8.45,60.0,0.33,1
2022-01-28 16:00:00,2022-01-28,16:00:00,7.68,60.0,0.48,1
2022-01-28 17:00:00,2022-01-28,17:00:00,9.69,60.0,0.9,1
2022-01-28 18:00:00,2022-01-28,18:00:00,10.85,60.0,0.68,1
2022-01-28 19:00:00,2022-01-28,19:00:00,11.68,60.0,0.69,1
2022-01-28 20:00:00,2022-01-28,20:00:00,11.31,60.0,1.59,1
2022-01-28 21:00:00,2022-01-28,21:00:00,9.92,60.0,0.32,1
2022-01-28 22:00:00,2022-01-28,22:00:00,9.92,60.0,0.54,1
2022-01-28 23:00:00,2022-01-28,23:00:00,8.66,60.0,0.93,1
2022-01-29 00:00:00,2022-01-29,00:00:00,9.88,60.0,0.5,1
2022-01-29 01:00:00,2022-01-29,01:00:00,9.49,60.0,0.37,1
2022-01-29 02:00:00,2022-01-29,02:00:00,9.33,60.0,0.5,1
2022-01-29 03:00:00,2022-01-29,03:00:00,8.29,60.0,0.42,1
2022-01-29 04:00:00,2022-01-29,04:00:00,9.2,60.0,0.66,1
2022-01-29 05:00:00,2022-01-29,05:00:00,8.55,60.0,1.45,1
2022-01-29 06:00:00,2022-01-29,06:00:00,-9999999.9,0.0,-999.99,2
2022-01-29 07:00:00,2022-01-29,07:00:00,10.66,60.0,2.26,1
2022-01-29 08:00:00,2022-01-29,08:00:00,7.07,60.0,4.22,1
2022-01-29 09:00:00,2022-01-29,09:00:00,10.79,60.0,2.8,1
2022-01-29 10:00:00,2022-01-29,10:00:00,11.16,60.0,0.32,1
2022-01-29 11:00:00,2022-01-29,11:00:00,10.68,60.0,0.32,1
2022-01-29 12:00:00,2022-01-29,12:00:00,9.98,60.0,0.4,1
2022-01-29 13:00:00,2022-01-29,13:00:00,10.53,60.0,0.74,1
2022-01-29 14:00:00,2022-01-29,14:00:00,11.02,60.0,1.01,1
2022-01-29 15:00:00,2022-01-29,15:00:00,12.94,60.0,0.3,1
2022-01-29 16:00:00,2022-01-29,16:00:00,13.2,59.0,0.4,0
2022-01-29 17:00:00,2022-01-29,17:00:00,12.94,60.0,0.25,1
